time,CTPCBC_制动_空压机组1运行,CTPCBC_制动_空压机组2运行,BC1CT_制动_A1车B1架制动施加
2020-07-16 13:44:31.616,0.0,0.0,1.0
2020-07-16 13:44:31.938,0.0,1.0,0.0
2020-07-16 13:44:32.354,0.0,0.0,1.0
2020-07-16 13:44:32.668,0.0,1.0,0.0
2020-07-16 13:44:33.132,0.0,0.0,1.0
2020-07-16 13:44:33.414,0.0,1.0,0.0
2020-07-16 13:44:33.889,0.0,0.0,1.0
2020-07-16 13:44:34.191,0.0,1.0,0.0
2020-07-16 13:44:34.642,0.0,0.0,1.0
2020-07-16 13:44:34.914,0.0,1.0,0.0
2020-07-16 13:44:35.354,0.0,0.0,1.0
2020-07-16 13:44:35.686,0.0,1.0,0.0
2020-07-16 13:44:36.093,0.0,0.0,1.0
2020-07-16 13:44:36.426,0.0,1.0,0.0
2020-07-16 13:44:36.863,0.0,0.0,1.0
2020-07-16 13:44:37.150,0.0,1.0,0.0
2020-07-16 13:44:37.610,0.0,0.0,1.0
2020-07-16 13:44:37.921,0.0,1.0,0.0
2020-07-16 13:44:38.359,0.0,0.0,1.0
2020-07-16 13:44:38.696,0.0,1.0,0.0
2020-07-16 13:44:39.151,0.0,0.0,1.0
2020-07-16 13:44:39.412,0.0,1.0,0.0
2020-07-16 13:44:39.869,0.0,0.0,1.0
2020-07-16 13:44:40.628,0.0,0.0,1.0
2020-07-16 13:44:41.359,0.0,0.0,1.0
2020-07-16 13:44:42.110,0.0,0.0,1.0
2020-07-16 13:44:42.860,0.0,0.0,1.0
2020-07-16 13:44:43.619,0.0,0.0,1.0
2020-07-16 13:44:44.353,0.0,0.0,1.0
2020-07-16 13:44:45.106,0.0,0.0,1.0
2020-07-16 13:44:45.863,0.0,0.0,1.0
2020-07-16 13:44:46.614,0.0,0.0,1.0
2020-07-16 13:44:47.365,0.0,0.0,1.0
2020-07-16 13:44:48.118,0.0,0.0,1.0
2020-07-16 13:44:48.864,0.0,0.0,1.0
2020-07-16 13:44:49.610,0.0,0.0,1.0
2020-07-16 13:44:50.369,0.0,0.0,1.0
2020-07-16 13:44:51.104,0.0,0.0,1.0
2020-07-16 13:44:51.871,0.0,0.0,1.0
2020-07-16 13:44:52.631,0.0,0.0,1.0
2020-07-16 13:44:53.360,0.0,0.0,1.0
2020-07-16 13:44:54.100,0.0,0.0,1.0
2020-07-16 13:44:54.861,0.0,0.0,1.0
2020-07-16 13:44:55.618,0.0,0.0,1.0
2020-07-16 13:44:56.353,0.0,0.0,1.0
2020-07-16 13:44:57.126,0.0,0.0,1.0
2020-07-16 13:44:57.869,0.0,0.0,1.0
2020-07-16 13:44:58.621,0.0,0.0,1.0
2020-07-16 13:44:59.362,0.0,0.0,1.0
2020-07-16 13:45:00.116,0.0,0.0,1.0
2020-07-16 13:45:00.853,0.0,0.0,1.0
2020-07-16 13:45:01.618,0.0,0.0,1.0
2020-07-16 13:45:02.350,0.0,0.0,1.0
2020-07-16 13:45:03.118,0.0,0.0,1.0
2020-07-16 13:45:03.869,0.0,0.0,1.0
2020-07-16 13:45:04.716,0.0,0.0,1.0
2020-07-16 13:45:05.353,0.0,0.0,1.0
2020-07-16 13:45:06.120,0.0,0.0,1.0
2020-07-16 13:45:06.862,0.0,0.0,1.0
2020-07-16 13:45:07.615,0.0,0.0,1.0
2020-07-16 13:45:08.372,0.0,0.0,1.0
2020-07-16 13:45:09.109,0.0,0.0,1.0
2020-07-16 13:45:09.870,0.0,0.0,1.0
2020-07-16 13:45:10.623,0.0,0.0,1.0
2020-07-16 13:45:11.408,0.0,0.0,1.0
2020-07-16 13:45:12.135,0.0,0.0,1.0
2020-07-16 13:45:12.856,0.0,0.0,1.0
2020-07-16 13:45:13.636,0.0,0.0,1.0
2020-07-16 13:45:14.381,0.0,0.0,1.0
2020-07-16 13:45:15.101,0.0,0.0,1.0
2020-07-16 13:45:15.900,0.0,0.0,1.0
2020-07-16 13:45:16.626,0.0,0.0,1.0
2020-07-16 13:45:17.383,0.0,0.0,1.0
2020-07-16 13:45:18.103,0.0,0.0,1.0
2020-07-16 13:45:18.871,0.0,0.0,1.0
2020-07-16 13:45:19.630,0.0,0.0,1.0
2020-07-16 13:45:20.365,0.0,0.0,1.0
2020-07-16 13:45:21.103,0.0,0.0,1.0
2020-07-16 13:45:21.864,0.0,0.0,1.0
2020-07-16 13:45:22.642,0.0,0.0,1.0
2020-07-16 13:45:23.353,0.0,0.0,1.0
2020-07-16 13:45:24.106,0.0,0.0,1.0
2020-07-16 13:45:24.872,0.0,0.0,1.0
2020-07-16 13:45:25.611,0.0,0.0,1.0
2020-07-16 13:45:26.380,0.0,0.0,1.0
2020-07-16 13:45:27.117,0.0,0.0,1.0
2020-07-16 13:45:27.893,0.0,0.0,1.0
2020-07-16 13:45:28.629,0.0,0.0,1.0
2020-07-16 13:45:29.357,0.0,0.0,1.0
2020-07-16 13:45:30.129,0.0,0.0,1.0
2020-07-16 13:45:30.868,0.0,0.0,1.0
2020-07-16 13:45:31.630,0.0,0.0,1.0
2020-07-16 13:45:32.375,0.0,0.0,1.0
2020-07-16 13:45:33.112,0.0,0.0,1.0
2020-07-16 13:45:33.883,0.0,0.0,1.0
2020-07-16 13:45:34.605,0.0,0.0,1.0
2020-07-16 13:45:35.369,0.0,0.0,1.0
2020-07-16 13:45:36.108,0.0,0.0,1.0
2020-07-16 13:45:36.860,0.0,0.0,1.0
2020-07-16 13:45:37.621,0.0,0.0,1.0
2020-07-16 13:45:38.384,0.0,0.0,1.0
2020-07-16 13:45:39.118,0.0,0.0,1.0
2020-07-16 13:45:39.870,0.0,0.0,1.0
2020-07-16 13:45:40.621,0.0,0.0,1.0
2020-07-16 13:45:41.379,0.0,0.0,1.0
2020-07-16 13:45:42.104,0.0,0.0,1.0
2020-07-16 13:45:42.883,0.0,0.0,1.0
2020-07-16 13:45:43.648,0.0,0.0,1.0
2020-07-16 13:45:44.380,0.0,0.0,1.0
2020-07-16 13:45:45.137,0.0,0.0,1.0
2020-07-16 13:45:45.875,0.0,0.0,1.0
2020-07-16 13:45:46.621,0.0,0.0,1.0
2020-07-16 13:45:47.376,0.0,0.0,1.0
2020-07-16 13:45:48.124,0.0,0.0,1.0
2020-07-16 13:45:48.850,0.0,0.0,1.0
2020-07-16 13:45:49.607,0.0,0.0,1.0
2020-07-16 13:45:50.380,0.0,0.0,1.0
2020-07-16 13:45:51.107,0.0,0.0,1.0
2020-07-16 13:45:51.871,0.0,0.0,1.0
2020-07-16 13:45:52.618,0.0,0.0,1.0
2020-07-16 13:45:53.356,0.0,0.0,1.0
2020-07-16 13:45:54.109,0.0,0.0,1.0
2020-07-16 13:45:54.853,0.0,0.0,1.0
2020-07-16 13:45:55.606,0.0,0.0,1.0
2020-07-16 13:45:56.351,0.0,0.0,1.0
2020-07-16 13:45:57.133,0.0,0.0,1.0
2020-07-16 13:45:57.871,0.0,0.0,1.0
2020-07-16 13:45:58.618,0.0,0.0,1.0
2020-07-16 13:45:59.360,0.0,0.0,1.0
2020-07-16 13:46:00.109,0.0,0.0,1.0
2020-07-16 13:46:00.847,0.0,0.0,1.0
2020-07-16 13:46:01.604,0.0,0.0,1.0
2020-07-16 13:46:02.362,0.0,0.0,1.0
2020-07-16 13:46:03.120,0.0,0.0,1.0
2020-07-16 13:46:03.874,0.0,0.0,1.0
2020-07-16 13:46:04.640,0.0,0.0,1.0
2020-07-16 13:46:05.361,0.0,0.0,1.0
2020-07-16 13:46:06.110,0.0,0.0,1.0
2020-07-16 13:46:06.868,0.0,0.0,1.0
2020-07-16 13:46:07.617,0.0,0.0,1.0
2020-07-16 13:46:08.374,0.0,0.0,1.0
2020-07-16 13:46:09.106,0.0,0.0,1.0
2020-07-16 13:46:09.875,0.0,0.0,1.0
2020-07-16 13:46:10.632,0.0,0.0,1.0
2020-07-16 13:46:11.376,0.0,0.0,1.0
2020-07-16 13:46:12.108,0.0,0.0,1.0
2020-07-16 13:46:12.867,0.0,0.0,1.0
2020-07-16 13:46:13.608,0.0,0.0,1.0
2020-07-16 13:46:14.357,0.0,0.0,1.0
2020-07-16 13:46:15.103,0.0,0.0,1.0
2020-07-16 13:46:15.870,0.0,0.0,1.0
2020-07-16 13:46:16.615,0.0,0.0,1.0
2020-07-16 13:46:17.397,0.0,0.0,1.0
2020-07-16 13:46:18.117,0.0,0.0,1.0
2020-07-16 13:46:18.885,0.0,0.0,1.0
2020-07-16 13:46:19.599,0.0,0.0,1.0
2020-07-16 13:46:20.376,0.0,0.0,1.0
2020-07-16 13:46:21.124,0.0,0.0,1.0
2020-07-16 13:46:21.863,0.0,0.0,1.0
2020-07-16 13:46:22.630,0.0,0.0,1.0
2020-07-16 13:46:23.358,0.0,0.0,1.0
2020-07-16 13:46:24.113,0.0,0.0,1.0
2020-07-16 13:46:24.872,0.0,0.0,1.0
2020-07-16 13:46:25.609,0.0,0.0,1.0
2020-07-16 13:46:26.355,0.0,0.0,1.0
2020-07-16 13:46:27.113,0.0,0.0,1.0
2020-07-16 13:46:27.873,0.0,0.0,1.0
2020-07-16 13:46:28.631,0.0,0.0,1.0
2020-07-16 13:46:29.366,0.0,0.0,1.0
2020-07-16 13:46:30.116,0.0,0.0,1.0
2020-07-16 13:46:30.854,0.0,0.0,1.0
2020-07-16 13:46:31.601,0.0,0.0,1.0
2020-07-16 13:46:32.370,0.0,0.0,1.0
2020-07-16 13:46:33.105,0.0,0.0,1.0
2020-07-16 13:46:33.842,0.0,0.0,1.0
2020-07-16 13:46:34.633,0.0,0.0,1.0
2020-07-16 13:46:35.366,0.0,0.0,1.0
2020-07-16 13:46:36.113,0.0,0.0,1.0
2020-07-16 13:46:36.862,0.0,0.0,1.0
2020-07-16 13:46:37.612,0.0,0.0,1.0
2020-07-16 13:46:38.369,0.0,0.0,1.0
2020-07-16 13:46:39.114,0.0,0.0,1.0
2020-07-16 13:46:39.876,0.0,0.0,1.0
2020-07-16 13:46:40.631,0.0,0.0,1.0
2020-07-16 13:46:41.358,0.0,0.0,1.0
2020-07-16 13:46:42.110,0.0,0.0,1.0
2020-07-16 13:46:42.860,0.0,0.0,1.0
2020-07-16 13:46:43.600,0.0,0.0,1.0
2020-07-16 13:46:44.368,0.0,0.0,1.0
2020-07-16 13:46:45.127,0.0,0.0,1.0
2020-07-16 13:46:45.856,0.0,0.0,1.0
2020-07-16 13:46:46.608,0.0,0.0,1.0
2020-07-16 13:46:47.346,0.0,0.0,1.0
2020-07-16 13:46:48.115,0.0,0.0,1.0
2020-07-16 13:46:48.867,0.0,0.0,1.0
2020-07-16 13:46:49.629,0.0,0.0,1.0
2020-07-16 13:46:50.355,0.0,0.0,1.0
2020-07-16 13:46:51.119,0.0,0.0,1.0
2020-07-16 13:46:51.878,0.0,0.0,1.0
2020-07-16 13:46:52.614,0.0,0.0,1.0
2020-07-16 13:46:53.360,0.0,0.0,1.0
2020-07-16 13:46:54.129,0.0,0.0,1.0
2020-07-16 13:46:54.865,0.0,0.0,1.0
2020-07-16 13:46:55.631,0.0,0.0,1.0
2020-07-16 13:46:56.385,0.0,0.0,1.0
2020-07-16 13:46:57.108,0.0,0.0,1.0
2020-07-16 13:46:57.884,0.0,0.0,1.0
2020-07-16 13:46:58.618,0.0,0.0,1.0
2020-07-16 13:46:59.361,0.0,0.0,1.0
2020-07-16 13:47:00.116,0.0,0.0,1.0
2020-07-16 13:47:00.870,0.0,0.0,1.0
2020-07-16 13:47:01.630,0.0,0.0,1.0
2020-07-16 13:47:02.392,0.0,0.0,1.0
2020-07-16 13:47:02.697,0.0,0.0,0.0
2020-07-16 13:47:03.121,0.0,0.0,1.0
2020-07-16 13:47:03.457,0.0,0.0,0.0
2020-07-16 13:47:03.861,0.0,0.0,1.0
2020-07-16 13:47:04.229,0.0,0.0,0.0
2020-07-16 13:47:04.614,0.0,0.0,1.0
2020-07-16 13:47:04.968,0.0,0.0,0.0
2020-07-16 13:47:05.363,0.0,0.0,1.0
2020-07-16 13:47:05.705,0.0,0.0,0.0
2020-07-16 13:47:06.128,0.0,0.0,1.0
2020-07-16 13:47:06.446,0.0,0.0,0.0
2020-07-16 13:47:06.864,0.0,0.0,1.0
2020-07-16 13:47:07.198,0.0,0.0,0.0
2020-07-16 13:47:07.626,0.0,0.0,1.0
2020-07-16 13:47:07.936,0.0,0.0,0.0
2020-07-16 13:47:08.370,0.0,0.0,1.0
2020-07-16 13:47:08.727,0.0,0.0,0.0
2020-07-16 13:47:09.103,0.0,0.0,1.0
2020-07-16 13:47:09.450,0.0,0.0,0.0
2020-07-16 13:47:09.863,0.0,0.0,1.0
2020-07-16 13:47:10.189,0.0,0.0,0.0
2020-07-16 13:47:10.628,0.0,0.0,1.0
2020-07-16 13:47:10.952,0.0,0.0,0.0
2020-07-16 13:47:11.387,0.0,0.0,1.0
2020-07-16 13:47:11.715,0.0,0.0,0.0
2020-07-16 13:47:12.123,0.0,0.0,1.0
2020-07-16 13:47:12.473,0.0,0.0,0.0
2020-07-16 13:47:12.857,0.0,0.0,1.0
2020-07-16 13:47:13.204,0.0,0.0,0.0
2020-07-16 13:47:13.609,0.0,0.0,1.0
2020-07-16 13:47:13.941,0.0,0.0,0.0
2020-07-16 13:47:14.382,0.0,0.0,1.0
2020-07-16 13:47:14.698,0.0,0.0,0.0
2020-07-16 13:47:15.098,0.0,0.0,1.0
2020-07-16 13:47:15.454,0.0,0.0,0.0
2020-07-16 13:47:15.863,0.0,0.0,1.0
2020-07-16 13:47:16.191,0.0,0.0,0.0
2020-07-16 13:47:16.624,0.0,0.0,1.0
2020-07-16 13:47:16.952,0.0,0.0,0.0
2020-07-16 13:47:17.367,0.0,0.0,1.0
2020-07-16 13:47:17.696,0.0,0.0,0.0
2020-07-16 13:47:18.101,0.0,0.0,1.0
2020-07-16 13:47:18.446,0.0,0.0,0.0
2020-07-16 13:47:18.872,0.0,0.0,1.0
2020-07-16 13:47:19.213,0.0,0.0,0.0
2020-07-16 13:47:19.604,0.0,0.0,1.0
2020-07-16 13:47:19.926,0.0,0.0,0.0
2020-07-16 13:47:20.362,0.0,0.0,1.0
2020-07-16 13:47:20.720,0.0,0.0,0.0
2020-07-16 13:47:21.127,0.0,0.0,1.0
2020-07-16 13:47:21.443,0.0,0.0,0.0
2020-07-16 13:47:21.901,0.0,0.0,1.0
2020-07-16 13:47:22.203,0.0,0.0,0.0
2020-07-16 13:47:22.617,0.0,0.0,1.0
2020-07-16 13:47:22.958,0.0,0.0,0.0
2020-07-16 13:47:23.385,0.0,0.0,1.0
2020-07-16 13:47:23.699,0.0,0.0,0.0
2020-07-16 13:47:24.124,0.0,0.0,1.0
2020-07-16 13:47:24.445,0.0,0.0,0.0
2020-07-16 13:47:24.871,0.0,0.0,1.0
2020-07-16 13:47:25.201,0.0,0.0,0.0
2020-07-16 13:47:25.626,0.0,0.0,1.0
2020-07-16 13:47:25.950,0.0,0.0,0.0
2020-07-16 13:47:26.346,0.0,0.0,1.0
2020-07-16 13:47:26.696,0.0,0.0,0.0
2020-07-16 13:47:27.123,0.0,0.0,1.0
2020-07-16 13:47:27.469,0.0,0.0,0.0
2020-07-16 13:47:27.882,0.0,0.0,1.0
2020-07-16 13:47:28.223,0.0,0.0,0.0
2020-07-16 13:47:28.615,0.0,0.0,1.0
2020-07-16 13:47:28.973,0.0,0.0,0.0
2020-07-16 13:47:29.365,0.0,0.0,1.0
2020-07-16 13:47:29.698,0.0,0.0,0.0
2020-07-16 13:47:30.124,0.0,0.0,1.0
2020-07-16 13:47:30.463,0.0,0.0,0.0
2020-07-16 13:47:30.863,0.0,0.0,1.0
2020-07-16 13:47:31.189,0.0,0.0,0.0
2020-07-16 13:47:31.602,0.0,0.0,1.0
2020-07-16 13:47:31.962,0.0,0.0,0.0
2020-07-16 13:47:32.389,0.0,0.0,1.0
2020-07-16 13:47:32.709,0.0,0.0,0.0
2020-07-16 13:47:33.114,0.0,0.0,1.0
2020-07-16 13:47:33.470,0.0,0.0,0.0
2020-07-16 13:47:33.900,0.0,0.0,1.0
2020-07-16 13:47:34.202,0.0,0.0,0.0
2020-07-16 13:47:34.615,0.0,0.0,1.0
2020-07-16 13:47:34.962,0.0,0.0,0.0
2020-07-16 13:47:35.370,0.0,0.0,1.0
2020-07-16 13:47:35.706,0.0,0.0,0.0
2020-07-16 13:47:36.120,0.0,0.0,1.0
2020-07-16 13:47:36.449,0.0,0.0,0.0
2020-07-16 13:47:36.883,0.0,0.0,1.0
2020-07-16 13:47:37.211,0.0,0.0,0.0
2020-07-16 13:47:37.625,0.0,0.0,1.0
2020-07-16 13:47:37.970,0.0,0.0,0.0
2020-07-16 13:47:38.357,0.0,0.0,1.0
2020-07-16 13:47:38.685,0.0,0.0,0.0
2020-07-16 13:47:39.108,0.0,0.0,1.0
2020-07-16 13:47:39.467,0.0,0.0,0.0
2020-07-16 13:47:39.863,0.0,0.0,1.0
2020-07-16 13:47:40.185,0.0,0.0,1.0
2020-07-16 13:47:40.622,0.0,0.0,1.0
2020-07-16 13:47:40.938,0.0,0.0,0.0
2020-07-16 13:47:41.364,0.0,0.0,1.0
2020-07-16 13:47:41.712,0.0,0.0,0.0
2020-07-16 13:47:42.115,0.0,0.0,1.0
2020-07-16 13:47:42.452,0.0,0.0,1.0
2020-07-16 13:47:42.860,0.0,0.0,1.0
2020-07-16 13:47:43.227,0.0,0.0,1.0
2020-07-16 13:47:43.624,0.0,0.0,1.0
2020-07-16 13:47:43.959,0.0,0.0,1.0
2020-07-16 13:47:44.376,0.0,0.0,1.0
2020-07-16 13:47:44.716,0.0,0.0,1.0
2020-07-16 13:47:45.128,0.0,0.0,1.0
2020-07-16 13:47:45.424,0.0,0.0,1.0
2020-07-16 13:47:45.876,0.0,0.0,1.0
2020-07-16 13:47:46.211,0.0,0.0,1.0
2020-07-16 13:47:46.613,0.0,0.0,1.0
2020-07-16 13:47:46.944,0.0,0.0,1.0
2020-07-16 13:47:47.356,0.0,0.0,1.0
2020-07-16 13:47:47.740,0.0,0.0,1.0
2020-07-16 13:47:48.107,0.0,0.0,1.0
2020-07-16 13:47:48.456,0.0,0.0,1.0
2020-07-16 13:47:48.856,0.0,0.0,1.0
2020-07-16 13:47:49.227,0.0,0.0,1.0
2020-07-16 13:47:49.619,0.0,0.0,1.0
2020-07-16 13:47:49.974,0.0,0.0,1.0
2020-07-16 13:47:50.385,0.0,0.0,1.0
2020-07-16 13:47:50.709,0.0,0.0,1.0
2020-07-16 13:47:51.124,0.0,0.0,1.0
2020-07-16 13:47:51.485,0.0,0.0,1.0
2020-07-16 13:47:51.883,0.0,0.0,1.0
2020-07-16 13:47:52.237,0.0,0.0,1.0
2020-07-16 13:47:52.622,0.0,0.0,1.0
2020-07-16 13:47:52.948,0.0,0.0,1.0
2020-07-16 13:47:53.386,0.0,0.0,1.0
2020-07-16 13:47:53.734,0.0,0.0,1.0
2020-07-16 13:47:54.103,0.0,0.0,1.0
2020-07-16 13:47:54.452,0.0,0.0,1.0
2020-07-16 13:47:54.872,0.0,0.0,1.0
2020-07-16 13:47:55.224,0.0,0.0,1.0
2020-07-16 13:47:55.617,0.0,0.0,1.0
2020-07-16 13:47:55.972,0.0,0.0,1.0
2020-07-16 13:47:56.382,0.0,0.0,1.0
2020-07-16 13:47:56.679,0.0,0.0,1.0
2020-07-16 13:47:57.108,0.0,0.0,1.0
2020-07-16 13:47:57.436,0.0,0.0,1.0
2020-07-16 13:47:57.872,0.0,0.0,1.0
2020-07-16 13:47:58.201,0.0,0.0,1.0
2020-07-16 13:47:58.601,0.0,0.0,1.0
2020-07-16 13:47:58.948,0.0,0.0,1.0
2020-07-16 13:47:59.358,0.0,0.0,1.0
2020-07-16 13:47:59.707,0.0,0.0,1.0
2020-07-16 13:48:00.106,0.0,0.0,1.0
2020-07-16 13:48:00.452,0.0,0.0,1.0
2020-07-16 13:48:00.890,0.0,0.0,1.0
2020-07-16 13:48:01.239,0.0,0.0,1.0
2020-07-16 13:48:01.618,0.0,0.0,1.0
2020-07-16 13:48:01.962,0.0,0.0,1.0
2020-07-16 13:48:02.344,0.0,0.0,1.0
2020-07-16 13:48:02.710,0.0,0.0,1.0
2020-07-16 13:48:03.111,0.0,0.0,1.0
2020-07-16 13:48:03.453,0.0,0.0,1.0
2020-07-16 13:48:03.871,0.0,0.0,1.0
2020-07-16 13:48:04.209,0.0,0.0,1.0
2020-07-16 13:48:04.633,0.0,0.0,1.0
2020-07-16 13:48:04.941,0.0,0.0,1.0
2020-07-16 13:48:05.353,0.0,0.0,1.0
2020-07-16 13:48:05.682,0.0,0.0,1.0
2020-07-16 13:48:06.110,0.0,0.0,1.0
2020-07-16 13:48:06.456,0.0,0.0,1.0
2020-07-16 13:48:06.877,0.0,0.0,1.0
2020-07-16 13:48:07.206,0.0,0.0,1.0
2020-07-16 13:48:07.633,0.0,0.0,1.0
2020-07-16 13:48:07.959,0.0,0.0,1.0
2020-07-16 13:48:08.390,0.0,0.0,1.0
2020-07-16 13:48:08.688,0.0,0.0,1.0
2020-07-16 13:48:09.115,0.0,0.0,1.0
2020-07-16 13:48:09.434,0.0,0.0,1.0
2020-07-16 13:48:09.877,0.0,0.0,1.0
2020-07-16 13:48:10.216,0.0,0.0,1.0
2020-07-16 13:48:10.621,0.0,0.0,1.0
2020-07-16 13:48:10.957,0.0,0.0,1.0
2020-07-16 13:48:11.354,0.0,0.0,1.0
2020-07-16 13:48:11.726,0.0,0.0,1.0
2020-07-16 13:48:12.105,0.0,0.0,1.0
2020-07-16 13:48:12.453,0.0,0.0,1.0
2020-07-16 13:48:12.862,0.0,0.0,1.0
2020-07-16 13:48:13.195,0.0,0.0,1.0
2020-07-16 13:48:13.613,0.0,0.0,1.0
2020-07-16 13:48:13.949,0.0,0.0,1.0
2020-07-16 13:48:14.364,0.0,0.0,1.0
2020-07-16 13:48:14.699,0.0,0.0,0.0
2020-07-16 13:48:15.117,0.0,0.0,1.0
2020-07-16 13:48:15.445,0.0,0.0,0.0
2020-07-16 13:48:15.888,0.0,0.0,1.0
2020-07-16 13:48:16.207,0.0,0.0,0.0
2020-07-16 13:48:16.624,0.0,0.0,1.0
2020-07-16 13:48:17.060,0.0,0.0,0.0
2020-07-16 13:48:17.354,0.0,0.0,1.0
2020-07-16 13:48:17.702,0.0,0.0,0.0
2020-07-16 13:48:18.129,0.0,0.0,1.0
2020-07-16 13:48:18.476,0.0,0.0,0.0
2020-07-16 13:48:18.865,0.0,0.0,1.0
2020-07-16 13:48:19.205,0.0,0.0,0.0
2020-07-16 13:48:19.623,0.0,0.0,1.0
2020-07-16 13:48:19.957,0.0,0.0,0.0
2020-07-16 13:48:20.365,0.0,0.0,1.0
2020-07-16 13:48:20.735,0.0,0.0,0.0
2020-07-16 13:48:21.124,0.0,0.0,1.0
2020-07-16 13:48:21.461,0.0,0.0,0.0
2020-07-16 13:48:21.884,0.0,0.0,1.0
2020-07-16 13:48:22.202,0.0,0.0,0.0
2020-07-16 13:48:22.622,0.0,0.0,1.0
2020-07-16 13:48:22.960,0.0,0.0,0.0
2020-07-16 13:48:23.361,0.0,0.0,1.0
2020-07-16 13:48:23.710,0.0,0.0,0.0
2020-07-16 13:48:24.120,0.0,0.0,1.0
2020-07-16 13:48:24.469,0.0,0.0,0.0
2020-07-16 13:48:24.868,0.0,0.0,1.0
2020-07-16 13:48:25.207,0.0,0.0,0.0
2020-07-16 13:48:25.615,0.0,0.0,1.0
2020-07-16 13:48:25.935,0.0,0.0,0.0
2020-07-16 13:48:26.377,0.0,0.0,1.0
2020-07-16 13:48:26.705,0.0,0.0,0.0
2020-07-16 13:48:27.143,0.0,0.0,1.0
2020-07-16 13:48:27.470,0.0,0.0,0.0
2020-07-16 13:48:27.890,0.0,0.0,1.0
2020-07-16 13:48:28.209,0.0,0.0,0.0
2020-07-16 13:48:28.620,0.0,0.0,1.0
2020-07-16 13:48:28.948,0.0,0.0,0.0
2020-07-16 13:48:29.393,0.0,0.0,1.0
2020-07-16 13:48:29.699,0.0,0.0,0.0
2020-07-16 13:48:30.106,0.0,0.0,1.0
2020-07-16 13:48:30.444,0.0,0.0,0.0
2020-07-16 13:48:30.867,0.0,0.0,1.0
2020-07-16 13:48:31.205,0.0,0.0,0.0
2020-07-16 13:48:31.637,0.0,0.0,1.0
2020-07-16 13:48:31.955,0.0,0.0,0.0
2020-07-16 13:48:32.366,0.0,0.0,1.0
2020-07-16 13:48:32.678,0.0,0.0,0.0
2020-07-16 13:48:33.121,0.0,0.0,1.0
2020-07-16 13:48:33.458,0.0,0.0,0.0
2020-07-16 13:48:33.868,0.0,0.0,1.0
2020-07-16 13:48:34.177,0.0,0.0,0.0
2020-07-16 13:48:34.634,0.0,0.0,1.0
2020-07-16 13:48:35.000,0.0,0.0,0.0
2020-07-16 13:48:35.365,0.0,0.0,1.0
2020-07-16 13:48:35.706,0.0,0.0,0.0
2020-07-16 13:48:36.139,0.0,0.0,1.0
2020-07-16 13:48:36.456,0.0,0.0,0.0
2020-07-16 13:48:36.858,0.0,0.0,1.0
2020-07-16 13:48:37.194,0.0,0.0,0.0
2020-07-16 13:48:37.626,0.0,0.0,1.0
2020-07-16 13:48:37.954,0.0,0.0,0.0
2020-07-16 13:48:38.357,0.0,0.0,1.0
2020-07-16 13:48:39.112,0.0,0.0,1.0
2020-07-16 13:48:39.857,0.0,0.0,1.0
2020-07-16 13:48:40.623,0.0,0.0,1.0
2020-07-16 13:48:41.356,0.0,0.0,1.0
2020-07-16 13:48:42.121,0.0,0.0,1.0
2020-07-16 13:48:42.866,0.0,0.0,1.0
2020-07-16 13:48:43.631,0.0,0.0,1.0
2020-07-16 13:48:44.365,0.0,0.0,1.0
2020-07-16 13:48:45.120,0.0,0.0,1.0
2020-07-16 13:48:45.864,0.0,0.0,1.0
2020-07-16 13:48:46.640,0.0,0.0,1.0
2020-07-16 13:48:47.403,0.0,0.0,1.0
2020-07-16 13:48:48.107,0.0,0.0,1.0
2020-07-16 13:48:48.882,0.0,0.0,1.0
2020-07-16 13:48:49.597,0.0,0.0,1.0
2020-07-16 13:48:50.390,0.0,0.0,1.0
2020-07-16 13:48:51.107,0.0,0.0,1.0
2020-07-16 13:48:51.869,0.0,0.0,1.0
2020-07-16 13:48:52.624,0.0,0.0,1.0
2020-07-16 13:48:53.368,0.0,0.0,1.0
2020-07-16 13:48:54.144,0.0,0.0,1.0
2020-07-16 13:48:54.859,0.0,0.0,1.0
2020-07-16 13:48:55.596,0.0,0.0,1.0
2020-07-16 13:48:56.373,0.0,0.0,1.0
2020-07-16 13:48:57.112,0.0,0.0,1.0
2020-07-16 13:48:57.860,0.0,0.0,1.0
2020-07-16 13:48:58.617,0.0,0.0,1.0
2020-07-16 13:48:59.353,0.0,0.0,1.0
2020-07-16 13:49:00.102,0.0,0.0,1.0
2020-07-16 13:49:00.872,0.0,0.0,1.0
2020-07-16 13:49:01.627,0.0,0.0,1.0
2020-07-16 13:49:02.392,0.0,0.0,1.0
2020-07-16 13:49:03.131,0.0,0.0,1.0
2020-07-16 13:49:03.855,0.0,0.0,1.0
2020-07-16 13:49:04.628,0.0,0.0,1.0
2020-07-16 13:49:05.374,0.0,0.0,1.0
2020-07-16 13:49:06.099,0.0,0.0,1.0
2020-07-16 13:49:06.854,0.0,0.0,1.0
2020-07-16 13:49:07.640,0.0,0.0,1.0
2020-07-16 13:49:08.385,0.0,0.0,1.0
2020-07-16 13:49:09.118,0.0,0.0,1.0
2020-07-16 13:49:09.883,0.0,0.0,1.0
2020-07-16 13:49:10.638,0.0,0.0,1.0
2020-07-16 13:49:11.370,0.0,0.0,1.0
2020-07-16 13:49:12.113,0.0,0.0,1.0
2020-07-16 13:49:12.857,0.0,0.0,1.0
2020-07-16 13:49:13.603,0.0,0.0,1.0
